SurP,Gender,Ethnicity,HS GPA,Units_Passed_1_yr,Year,First-time, Full-time,Ret_1_yr_Surp,Ret_or_Grad_1_yr_Surp,GPA_1_yr,Advising,Tutoring
ID10046,Women,Sad,0,6,2017,N,NULL,NULL,2.589,Yes,No
ID10046,Women,Sad,0,18,2015,N,ID10046,ID10046,2.562,No,No
ID10046,Women,Sad,0,20,2014,N,ID10046,ID10046,2.611,Yes,Yes
ID10046,Women,Sad,0,30,2016,N,ID10046,ID10046,2.529,Yes,No
ID1004676,Men,Happy,0,9,2016,N,NULL,NULL,3.099,Yes,No
ID1004676,Men,Happy,0,18,2015,N,ID1004676,ID1004676,3.088,No,No
ID1004971,Women,Sad,0,25,2019,N,ID1004971,ID1004971,3.225,No,Yes
ID1004971,Women,Sad,0,27,2020,N,ID1004971,ID1004971,3.332,No,No
ID1004982,Women,Sad,0,3,2017,N,NULL,NULL,2.643,Yes,No
ID1004982,Women,Sad,0,9,2020,N,ID1004982,ID1004982,2.714,No,No
ID1004982,Women,Sad,0,10,2016,N,ID1004982,ID1004982,2.64,No,No
ID1004982,Women,Sad,0,16,2014,N,ID1004982,ID1004982,1.878,Yes,No
ID1004982,Women,Sad,0,21,2015,N,ID1004982,ID1004982,2.425,Yes,No
ID1004982,Women,Sad,0,27,2019,N,ID1004982,ID1004982,2.701,No,No
ID10053,Women,Excited,0,12,2014,N,ID10053,ID10053,2.237,No,No
ID1005483,Women,Sad,0,6,2019,N,ID1005483,ID1005483,2.864,No,No
ID1005483,Women,Sad,0,16,2018,N,ID1005483,ID1005483,2.865,No,No
ID1005483,Women,Sad,0,22,2017,N,ID1005483,ID1005483,2.798,Yes,Yes
ID1005483,Women,Sad,0,26,2020,N,ID1005483,ID1005483,2.992,No,No
ID1005533,Women,Sad,0,9,2018,N,ID1005533,ID1005533,3.265,Yes,No
ID1005533,Women,Sad,0,12,2019,N,ID1005533,ID1005533,3.357,No,No
ID1005533,Women,Sad,0,15,2020,N,ID1005533,ID1005533,3.463,Yes,No
ID1005543,Women,Sad,0,30,2019,N,ID1005543,ID1005543,3.132,No,No
ID10060,Women,Sad,0,0,2018,N,NULL,NULL,0,No,No
ID1006180,Women,Sad,0,6,2017,N,NULL,NULL,4,No,No
ID1006185,Women,Happy,0,8,2015,N,NULL,NULL,3.219,No,No
ID10066,Women,Happy,0,12,2016,N,ID10066,ID10066,3.025,No,No
ID10066,Women,Happy,0,21,2014,N,ID10066,ID10066,2.889,Yes,No
ID10066,Women,Happy,0,24,2015,N,ID10066,ID10066,3.013,Yes,No
ID1006999,Women,Excited,0,13,2020,N,NULL,NULL,2.929,Yes,No
ID1007006,Women,Sad,0,0,2017,N,NULL,NULL,1.57,No,No
ID1007006,Women,Sad,0,2,2015,N,ID1007006,ID1007006,1.49,Yes,No
ID1007006,Women,Sad,0,8,2014,N,ID1007006,ID1007006,2.18,No,No
ID1007006,Women,Sad,0,8,2016,N,ID1007006,ID1007006,1.64,Yes,No
ID1007039,Women,Surprised,0,0,2017,N,ID1007039,ID1007039,3.031,No,No
ID1007039,Women,Surprised,0,27,2018,N,ID1007039,ID1007039,3.086,No,No
ID1007039,Women,Surprised,0,31,2019,N,ID1007039,ID1007039,3.137,No,No
ID1007074,Men,Scared,0,17,2015,N,ID1007074,ID1007074,3.393,No,No
ID1007074,Men,Scared,0,26,2017,N,ID1007074,ID1007074,3.433,No,No
ID1007074,Men,Scared,0,31,2016,N,ID1007074,ID1007074,3.378,No,No
ID1007093,Men,Happy,0,27,2020,N,ID1007093,ID1007093,3.53,No,No
ID1007093,Men,Happy,0,29,2019,N,ID1007093,ID1007093,3.497,No,No
ID1007093,Men,Happy,0,33,2018,N,ID1007093,ID1007093,3.444,Yes,Yes
ID1007224,Women,Sad,0,15,2020,N,ID1007224,ID1007224,4,No,No
ID1007263,Women,Surprised,0,3,2014,N,NULL,NULL,2.767,No,No
ID1007380,Women,Sad,0,9,2015,N,ID1007380,ID1007380,2.63,Yes,Yes
ID1007380,Women,Sad,0,9,2017,N,NULL,NULL,2.361,Yes,Yes
ID1007380,Women,Sad,0,13,2016,N,ID1007380,ID1007380,2.468,Yes,Yes
ID1007965,Women,Sad,0,0,2016,N,NULL,NULL,0,No,No
ID10081,Women,Scared,0,8,2018,N,NULL,NULL,2.15,No,No
ID1008144,Men,Sad,2.57,23,2016,N,NULL,NULL,2.665,Yes,No
ID1008144,Men,Sad,2.57,24,2015,Y,ID1008144,ID1008144,2.3,No,No
ID1008161,Women,Happy,0,9,2016,N,ID1008161,ID1008161,3.283,No,No
ID1008161,Women,Happy,0,18,2015,N,ID1008161,ID1008161,3.23,No,No
ID1008161,Women,Happy,0,30,2014,N,ID1008161,ID1008161,3.133,Yes,No
ID1008186,Women,Scared,0,4,2019,N,NULL,NULL,2.787,No,No
ID1008186,Women,Scared,0,15,2018,N,ID1008186,ID1008186,2.834,No,No
ID1008214,Men,Excited,0,4,2018,N,NULL,NULL,2.65,No,No
ID1008250,Women,Scared,0,40,2017,N,ID1008250,ID1008250,3.831,No,No
ID1008299,Men,Happy,0,15,2017,N,ID1008299,ID1008299,2.836,Yes,No
ID1008299,Men,Happy,0,18,2016,N,ID1008299,ID1008299,2.732,No,No
ID1008351,Women,Sad,0,3,2019,N,NULL,NULL,3.9,No,No
ID1008365,Women,Sad,0,3,2016,N,NULL,NULL,2.743,No,No
ID1008365,Women,Sad,0,6,2015,N,ID1008365,ID1008365,2.773,No,No
ID10085,Women,Happy,0,0,2015,N,NULL,NULL,0,No,No
ID10085,Women,Happy,0,3,2014,N,ID10085,ID10085,2.253,Yes,Yes
ID10085,Women,Happy,0,9,2017,N,ID10085,ID10085,2.246,Yes,Yes
ID10085,Women,Happy,0,9,2018,N,NULL,NULL,2.258,Yes,No
ID1008503,Women,Sad,0,15,2020,N,ID1008503,ID1008503,3.18,No,No
ID1008564,Women,Sad,0,4,2020,N,NULL,NULL,3.365,No,No
ID1008564,Women,Sad,0,7,2019,N,ID1008564,ID1008564,3.324,Yes,No
ID1008564,Women,Sad,0,8,2017,N,ID1008564,ID1008564,3.36,No,Yes
ID1008564,Women,Sad,0,10,2018,N,ID1008564,ID1008564,3.365,Yes,Yes
ID1009054,Men,Sad,0,21,2020,N,ID1009054,ID1009054,3.319,Yes,No
ID1009230,Women,Sad,0,8,2016,N,NULL,NULL,3,No,No
ID1009266,Men,Happy,0,14,2015,Y,NULL,NULL,1.842,No,No
ID1009280,Women,Happy,3.325,10,2015,Y,NULL,NULL,0.891,No,No
ID1009301,Women,Happy,0,16,2019,N,NULL,NULL,3.404,Yes,No
ID1009409,Men,Sad,0,3,2017,N,NULL,NULL,3.473,No,No
ID1009458,Women,Happy,0,21,2020,N,ID1009458,ID1009458,3.366,No,No
ID1009458,Women,Happy,0,22,2017,N,ID1009458,ID1009458,3.131,Yes,Yes
ID1009458,Women,Happy,0,23,2018,N,ID1009458,ID1009458,3.285,Yes,Yes
ID1009458,Women,Happy,0,24,2019,N,ID1009458,ID1009458,3.361,Yes,No
ID10095,Women,Excited,0,0,2015,N,NULL,NULL,0,No,No
ID10095,Women,Excited,0,12,2014,N,ID10095,ID10095,2.786,No,No
ID1009518,Men,Sad,0,0,2016,N,NULL,NULL,0,No,No
ID1009518,Men,Sad,0,6,2014,N,ID1009518,ID1009518,2.891,No,No
ID1009518,Men,Sad,0,6,2015,N,ID1009518,ID1009518,2.932,No,No
ID1009521,Women,Happy,2.889,3,2017,N,NULL,NULL,2.486,No,No
ID1009521,Women,Happy,2.889,23,2016,N,ID1009521,ID1009521,2.731,No,No
ID1009521,Women,Happy,2.889,26,2014,N,ID1009521,ID1009521,2.435,No,No
ID1009521,Women,Happy,2.889,27,2015,N,ID1009521,ID1009521,2.536,Yes,No
ID1009523,Women,Sad,2.6,7,2018,N,ID1009523,ID1009523,3.657,No,No
ID1009523,Women,Sad,2.6,19,2017,N,ID1009523,ID1009523,3.637,No,No
ID1009523,Women,Sad,2.6,22,2016,N,ID1009523,ID1009523,3.599,No,No
ID1009523,Women,Sad,2.6,29,2015,N,ID1009523,ID1009523,3.712,No,No
ID1009523,Women,Sad,2.6,32,2014,N,ID1009523,ID1009523,3.666,Yes,No
ID1009524,Women,Happy,0,26,2014,N,ID1009524,ID1009524,3.368,No,No
ID1009526,Women,Sad,0,24,2016,N,ID1009526,ID1009526,3.573,No,No
ID1009526,Women,Sad,0,30,2014,N,ID1009526,ID1009526,3.409,No,No
ID1009526,Women,Sad,0,30,2015,N,ID1009526,ID1009526,3.516,Yes,No
ID1009531,Women,Happy,2.3,13,2015,N,NULL,NULL,1.834,No,No
ID1009531,Women,Happy,2.3,27,2014,Y,ID1009531,ID1009531,2.4,No,No
ID1009538,Women,Excited,0,0,2015,N,NULL,NULL,0,No,No
ID1009539,Women,Sad,0,0,2019,N,NULL,NULL,0,No,No
ID1009541,Women,Sad,0,6,2014,N,ID1009541,ID1009541,3.85,No,No
ID1009541,Women,Sad,0,16,2017,N,NULL,NULL,3.686,No,No
ID1009541,Women,Sad,0,21,2016,N,ID1009541,ID1009541,3.864,No,No
ID1009541,Women,Sad,0,23,2015,N,ID1009541,ID1009541,3.896,No,No
ID1009544,Women,Happy,0,0,2014,N,ID1009544,ID1009544,2.26,No,No
ID1009544,Women,Happy,0,3,2015,N,NULL,NULL,1.869,No,No
ID1009550,Men,Surprised,2.9,12,2015,N,NULL,NULL,3.155,No,No
ID1009550,Men,Surprised,2.9,28,2014,Y,ID1009550,ID1009550,3.158,Yes,Yes
ID1009551,Women,Sad,0,6,2020,N,NULL,NULL,3.74,No,No
ID1009552,Women,Excited,2.64,5,2014,N,NULL,NULL,1.5,No,No
ID1009554,Women,Angry,2.6,9,2015,N,NULL,NULL,2.236,No,No
ID1009554,Women,Angry,2.6,19,2014,Y,ID1009554,ID1009554,2.469,No,No
ID1009555,Women,Excited,2.622,0,2016,N,NULL,NULL,0,No,No
ID1009555,Women,Excited,2.622,3,2015,N,ID1009555,ID1009555,0.566,No,No
ID1009567,Men,Excited,2.23,0,2014,N,NULL,NULL,0.405,No,No
ID1009569,Women,Tired,2.8,0,2016,N,ID1009569,ID1009569,2.74,No,No
ID1009569,Women,Tired,2.8,7,2017,N,NULL,NULL,2.491,No,No
ID1009569,Women,Tired,2.8,16,2014,N,ID1009569,ID1009569,2.262,Yes,No
ID1009569,Women,Tired,2.8,22,2015,N,ID1009569,ID1009569,2.74,No,Yes
ID1009573,Men,Sad,2.262,0,2015,N,NULL,NULL,1.052,No,No
ID1009573,Men,Sad,2.262,13,2014,Y,ID1009573,ID1009573,1.643,No,No
ID1009574,Women,Sad,2.262,0,2014,N,NULL,NULL,0,No,No
ID1009576,Women,Happy,3.12,9,2019,N,NULL,NULL,2.635,Yes,No
ID1009576,Women,Happy,3.12,10,2018,N,ID1009576,ID1009576,2.609,No,No
ID1009576,Women,Happy,3.12,14,2017,N,ID1009576,ID1009576,2.536,Yes,No
ID1009576,Women,Happy,3.12,21,2016,N,ID1009576,ID1009576,2.833,No,No
ID1009576,Women,Happy,3.12,22,2014,Y,ID1009576,ID1009576,2.863,Yes,Yes
ID1009576,Women,Happy,3.12,25,2015,N,ID1009576,ID1009576,3.095,Yes,Yes
ID1009578,Women,Happy,3.3,0,2014,N,NULL,NULL,0,No,No
ID1009579,Women,Sad,2.511,26,2014,Y,ID1009579,ID1009579,3.239,Yes,No
ID1009579,Women,Sad,2.511,29,2017,N,ID1009579,ID1009579,3.63,No,No
ID1009579,Women,Sad,2.511,34,2015,N,ID1009579,ID1009579,3.507,Yes,No
ID1009579,Women,Sad,2.511,34,2016,N,ID1009579,ID1009579,3.592,Yes,No
ID1009582,Men,Sad,0,3,2015,N,NULL,NULL,3.327,No,No
ID1009582,Men,Sad,0,30,2014,N,ID1009582,ID1009582,3.314,No,No
ID1009583,Women,Scared,3.37,13,2016,N,NULL,NULL,3.76,No,No
ID1009583,Women,Scared,3.37,29,2014,Y,ID1009583,ID1009583,3.695,Yes,No
ID1009583,Women,Scared,3.37,29,2015,N,ID1009583,ID1009583,3.741,No,No
ID1009585,Women,Happy,2.5,9,2018,N,NULL,NULL,3.008,Yes,No
ID1009585,Women,Happy,2.5,12,2017,N,ID1009585,ID1009585,2.942,No,No
ID1009585,Women,Happy,2.5,22,2014,Y,ID1009585,ID1009585,2.565,No,No
ID1009585,Women,Happy,2.5,23,2015,N,ID1009585,ID1009585,2.86,Yes,No
ID1009585,Women,Happy,2.5,27,2016,N,ID1009585,ID1009585,2.902,No,No
ID1009585,Women,Happy,2.5,36,2020,N,ID1009585,ID1009585,3.167,No,No
ID1009592,Men,Scared,0,11,2015,N,ID1009592,ID1009592,3.172,Yes,No
ID1009592,Men,Scared,0,15,2014,N,ID1009592,ID1009592,3.115,No,No
ID1009592,Men,Scared,0,26,2017,N,ID1009592,ID1009592,3.326,No,No
ID1009592,Men,Scared,0,31,2016,N,ID1009592,ID1009592,3.245,No,No
ID1009600,Men,Sad,2.4,9,2020,N,ID1009600,ID1009600,3.909,No,No
ID1009600,Men,Sad,2.4,14,2014,N,ID1009600,ID1009600,3.85,No,No
ID1009600,Men,Sad,2.4,18,2018,N,ID1009600,ID1009600,3.881,No,No
ID1009600,Men,Sad,2.4,19,2015,N,ID1009600,ID1009600,3.817,Yes,No
ID1009600,Men,Sad,2.4,19,2019,N,ID1009600,ID1009600,3.901,No,No
ID1009600,Men,Sad,2.4,21,2016,N,ID1009600,ID1009600,3.851,Yes,No
ID1009600,Men,Sad,2.4,21,2017,N,ID1009600,ID1009600,3.865,Yes,No
ID1009604,Men,Excited,0,16,2014,N,NULL,NULL,3.113,No,No
ID1009612,Women,Happy,2.28,3,2016,N,NULL,NULL,2.241,No,No
ID1009613,Women,Happy,0,18,2015,N,ID1009613,ID1009613,3.4,No,No
ID1009613,Women,Happy,0,19,2014,N,ID1009613,ID1009613,3.295,No,Yes
ID1009614,Women,Sad,0,19,2017,N,ID1009614,ID1009614,3.571,No,No
ID1009614,Women,Sad,0,21,2016,N,ID1009614,ID1009614,3.552,No,No
ID1009614,Women,Sad,0,22,2014,N,NULL,NULL,3.641,Yes,No
ID1009616,Women,Happy,0,15,2020,N,ID1009616,ID1009616,2.685,No,No
ID1009616,Women,Happy,0,24,2014,N,NULL,NULL,2.911,No,No
ID1009616,Women,Happy,0,25,2017,N,ID1009616,ID1009616,2.797,Yes,No
ID1009616,Women,Happy,0,29,2018,N,ID1009616,ID1009616,2.776,No,No
ID1009616,Women,Happy,0,30,2019,N,ID1009616,ID1009616,2.603,No,No
ID1009618,Women,Happy,2.87,3,2015,N,NULL,NULL,1.378,No,No
ID1009620,Men,Sad,2.15,0,2015,N,NULL,NULL,0.661,No,No
ID1009620,Men,Sad,2.15,10,2014,N,ID1009620,ID1009620,0.661,Yes,No
ID1009622,Women,Happy,3.266,16,2015,N,ID1009622,ID1009622,2.735,No,No
ID1009622,Women,Happy,3.266,31,2014,Y,ID1009622,ID1009622,2.737,Yes,Yes
ID1009622,Women,Happy,3.266,36,2016,N,ID1009622,ID1009622,2.988,Yes,No
ID1009622,Women,Happy,3.266,42,2017,N,ID1009622,ID1009622,3.165,Yes,No
ID1009625,Women,Sad,0,9,2014,N,NULL,NULL,3.816,No,No
ID1009626,Men,Surprised,0,0,2014,N,NULL,NULL,2.147,No,No
ID1009627,Men,Sad,0,0,2014,N,NULL,NULL,0.879,No,No
ID1009628,Men,Happy,2.85,4,2017,N,NULL,NULL,1.908,Yes,No
ID1009628,Men,Happy,2.85,21,2014,N,ID1009628,ID1009628,2.866,No,No
ID1009628,Men,Happy,2.85,21,2016,N,ID1009628,ID1009628,2.231,No,No
ID1009628,Men,Happy,2.85,22,2015,N,ID1009628,ID1009628,2.307,No,No
ID1009629,Women,Sad,0,30,2016,N,NULL,NULL,3.928,No,Yes
ID1009631,Men,Excited,2.279,11,2014,N,ID1009631,ID1009631,1.614,Yes,No
ID1009631,Men,Excited,2.279,12,2015,N,NULL,NULL,1.575,Yes,No
ID1009637,Women,Sad,3.7,29,2014,Y,NULL,NULL,3.041,No,No
ID1009639,Women,Happy,3.333,0,2015,N,ID1009639,ID1009639,3.163,No,No
ID1009639,Women,Happy,3.333,0,2016,N,ID1009639,ID1009639,2.784,Yes,No
ID1009639,Women,Happy,3.333,0,2017,N,NULL,NULL,1.831,No,No
ID1009639,Women,Happy,3.333,17,2014,Y,ID1009639,ID1009639,3.163,Yes,No
ID1009640,Women,Happy,2.2,6,2016,N,NULL,NULL,1.6,No,No
ID1009640,Women,Happy,2.2,14,2014,N,NULL,NULL,1.564,No,No
ID1009641,Women,Tired,0,11,2015,N,NULL,NULL,3.89,No,No
ID1009641,Women,Tired,0,16,2014,N,ID1009641,ID1009641,3.881,No,No
ID1009644,Men,Happy,0,17,2015,N,ID1009644,ID1009644,3.476,Yes,No
ID1009644,Men,Happy,0,19,2014,Y,ID1009644,ID1009644,3.93,No,No
ID1009644,Men,Happy,0,19,2016,N,ID1009644,ID1009644,3.395,Yes,No
ID1009644,Men,Happy,0,24,2017,N,ID1009644,ID1009644,3.415,No,No
ID1009644,Men,Happy,0,27,2018,N,ID1009644,ID1009644,3.544,No,No
ID1009644,Men,Happy,0,28,2019,N,ID1009644,ID1009644,3.644,No,No
ID1009647,Women,Happy,3.25,32,2014,Y,ID1009647,ID1009647,3.583,Yes,Yes
ID1009647,Women,Happy,3.25,36,2015,N,ID1009647,ID1009647,3.334,Yes,No
ID1009647,Women,Happy,3.25,48,2016,N,ID1009647,ID1009647,3.423,Yes,Yes
ID1009658,Women,Happy,3.529,13,2015,N,ID1009658,ID1009658,3.269,Yes,No
ID1009658,Women,Happy,3.529,24,2016,N,ID1009658,ID1009658,3.529,No,No
ID1009658,Women,Happy,3.529,26,2014,Y,ID1009658,ID1009658,3.435,Yes,No
ID1009658,Women,Happy,3.529,30,2017,N,ID1009658,ID1009658,3.671,No,No
ID1009658,Women,Happy,3.529,34,2018,N,ID1009658,ID1009658,3.748,Yes,No
ID1009659,Women,Sad,3.3,12,2014,Y,NULL,NULL,2.877,Yes,No
ID1009661,Women,Sad,3.61,26,2014,Y,ID1009661,ID1009661,3.191,No,Yes
ID1009661,Women,Sad,3.61,27,2016,N,NULL,NULL,3.405,No,No
ID1009661,Women,Sad,3.61,30,2015,N,ID1009661,ID1009661,3.158,Yes,No
ID1009662,Women,Happy,0,6,2014,N,NULL,NULL,4,No,No
ID1009670,Men,Sad,0,15,2014,N,NULL,NULL,3.86,No,No
ID1009677,Men,Sad,0,12,2014,N,NULL,NULL,4,No,No
ID1009679,Men,Sad,2.61,6,2014,Y,NULL,NULL,0.85,Yes,No
ID1009683,Women,Sad,3.292,14,2014,N,NULL,NULL,1.235,No,No
ID1009689,Women,Surprised,3.35,12,2015,N,ID1009689,ID1009689,3.23,Yes,No
ID1009689,Women,Surprised,3.35,18,2014,N,ID1009689,ID1009689,3.15,No,Yes
ID1009689,Women,Surprised,3.35,18,2016,N,NULL,NULL,3.206,Yes,No
ID1009689,Women,Surprised,3.35,29,2018,N,ID1009689,ID1009689,3.058,Yes,Yes
ID1009689,Women,Surprised,3.35,36,2019,N,ID1009689,ID1009689,3.236,Yes,No
ID1009690,Women,Sad,0,38,2015,N,ID1009690,ID1009690,3.772,No,No
ID1009690,Women,Sad,0,40,2014,N,ID1009690,ID1009690,3.726,No,Yes
ID1009697,Men,Excited,0,0,2014,N,NULL,NULL,1.152,No,No
ID1009699,Women,Sad,3.405,0,2014,N,NULL,NULL,0,No,No
ID1009700,Women,Excited,0,0,2014,Y,NULL,NULL,0,Yes,No
ID1009701,Women,Happy,2.21,12,2014,N,NULL,NULL,2.416,No,No
ID1009702,Women,Sad,0,19,2014,N,NULL,NULL,3.075,No,No
ID1009703,Women,Scared,0,10,2017,N,NULL,NULL,3.935,No,No
ID1009703,Women,Scared,0,16,2016,N,ID1009703,ID1009703,3.925,No,No
ID1009703,Women,Scared,0,18,2020,N,ID1009703,ID1009703,3.95,No,No
ID1009703,Women,Scared,0,22,2015,N,ID1009703,ID1009703,3.9,No,No
ID1009703,Women,Scared,0,26,2014,N,ID1009703,ID1009703,3.884,No,No
ID1009712,Women,Excited,0,8,2014,N,NULL,NULL,2.06,No,No
ID1009712,Women,Excited,0,10,2017,N,NULL,NULL,2.09,Yes,No
ID1009716,Men,Angry,0,4,2014,N,NULL,NULL,3.224,No,No
ID1009721,Women,Happy,3.04,23,2014,N,ID1009721,ID1009721,3.308,No,No
ID1009721,Women,Happy,3.04,25,2015,N,NULL,NULL,3.466,No,No
ID1009725,Women,Sad,0,13,2014,N,NULL,NULL,3.297,No,Yes
ID1009726,Men,Happy,3.07,15,2019,N,ID1009726,ID1009726,2.92,No,No
ID1009726,Men,Happy,3.07,24,2017,N,ID1009726,ID1009726,2.916,Yes,No
ID1009726,Men,Happy,3.07,26,2016,N,ID1009726,ID1009726,2.975,Yes,No
ID1009726,Men,Happy,3.07,28,2015,N,ID1009726,ID1009726,2.961,Yes,No
ID1009726,Men,Happy,3.07,30,2018,N,ID1009726,ID1009726,2.853,Yes,No
ID1009727,Women,Sad,0,0,2016,N,NULL,NULL,0,Yes,No
ID1009729,Women,Scared,0,6,2015,N,ID1009729,ID1009729,3.095,No,No
ID1009729,Women,Scared,0,25,2014,N,ID1009729,ID1009729,3.059,No,No
ID1009734,Men,Sad,0,3,2014,N,NULL,NULL,3.766,No,No
ID1009744,Women,Sad,3.074,10,2014,N,NULL,NULL,1.96,Yes,No
ID1009748,Men,Surprised,3.6,3,2019,N,ID1009748,ID1009748,3.257,Yes,No
ID1009748,Men,Surprised,3.6,6,2018,N,ID1009748,ID1009748,3.23,No,No
ID1009748,Men,Surprised,3.6,24,2017,N,ID1009748,ID1009748,3.179,No,No
ID1009748,Men,Surprised,3.6,27,2015,N,ID1009748,ID1009748,3.077,No,No
ID1009748,Men,Surprised,3.6,27,2016,N,ID1009748,ID1009748,3.184,Yes,No
ID1009748,Men,Surprised,3.6,31,2020,N,ID1009748,ID1009748,3.3,No,No
ID1009749,Women,Happy,0,13,2020,N,ID1009749,ID1009749,3.191,No,No
ID1009749,Women,Happy,0,27,2019,N,ID1009749,ID1009749,3.194,No,No
ID1009749,Women,Happy,0,33,2018,N,ID1009749,ID1009749,3.182,Yes,Yes
ID1009749,Women,Happy,0,35,2016,N,ID1009749,ID1009749,3.054,No,Yes
ID1009749,Women,Happy,0,46,2017,N,ID1009749,ID1009749,3.14,Yes,Yes
ID1009755,Women,Scared,0,11,2014,N,NULL,NULL,2.686,No,Yes
ID1009759,Women,Scared,0,4,2015,N,NULL,NULL,3.359,No,No
ID1009759,Women,Scared,0,13,2020,N,ID1009759,ID1009759,3.435,No,No
ID1009759,Women,Scared,0,14,2018,N,ID1009759,ID1009759,3.409,No,No
ID1009759,Women,Scared,0,19,2019,N,ID1009759,ID1009759,3.405,No,No
ID1009759,Women,Scared,0,27,2017,N,ID1009759,ID1009759,3.402,Yes,Yes
ID1009761,Men,Sad,0,3,2015,N,NULL,NULL,3.3,No,No
ID1009762,Men,Scared,3.2,9,2016,N,NULL,NULL,2.675,Yes,No
ID1009762,Men,Scared,3.2,24,2015,N,ID1009762,ID1009762,2.459,Yes,No
ID1009762,Men,Scared,3.2,32,2014,Y,ID1009762,ID1009762,2.939,Yes,No
ID1009764,Women,Surprised,0,18,2014,N,NULL,NULL,2.144,Yes,No
ID1009768,Men,Scared,0,33,2014,N,NULL,NULL,2.894,No,No
ID1009770,Women,Sad,0,4,2014,N,NULL,NULL,2.756,Yes,No
ID1009774,Women,Sad,0,6,2017,N,ID1009774,ID1009774,2.707,No,No
ID1009774,Women,Sad,0,13,2014,N,ID1009774,ID1009774,2.632,No,No
ID1009774,Women,Sad,0,15,2015,N,ID1009774,ID1009774,2.619,No,No
ID1009774,Women,Sad,0,15,2016,N,ID1009774,ID1009774,2.671,Yes,No
ID1009777,Men,Scared,0,6,2014,N,NULL,NULL,3.18,No,No
ID1009778,Women,Sad,0,12,2015,N,ID1009778,ID1009778,2.714,No,No
ID1009778,Women,Sad,0,33,2014,N,ID1009778,ID1009778,2.643,No,No
ID1009781,Women,Happy,0,15,2017,N,NULL,NULL,3.404,Yes,Yes
ID1009788,Women,Excited,2.875,17,2016,N,ID1009788,ID1009788,2.513,Yes,No
ID1009788,Women,Excited,2.875,18,2017,N,ID1009788,ID1009788,2.6,No,No
ID1009788,Women,Excited,2.875,18,2019,N,ID1009788,ID1009788,2.89,No,No
ID1009788,Women,Excited,2.875,21,2015,N,ID1009788,ID1009788,2.436,Yes,No
ID1009788,Women,Excited,2.875,26,2014,Y,ID1009788,ID1009788,2.365,No,No
